"Field_no","field_name","crop1","crop2","crop3","crop4","crop5","crop6","yield.1","output.1","fertcost.1","seedcost.1","herbcost.1","sundry.1","varcost.1","gmargin.1","fuelcost.1","labcost.1","opcost.1","grossprof.1","rotgrossprof.1","yield.2","output.2","fertcost.2","seedcost.2","herbcost.2","sundry.2","varcost.2","gmargin.2","fuelcost.2","labcost.2","opcost.2","grossprof.2","rotgrossprof.2","yield.3","output.3","fertcost.3","seedcost.3","herbcost.3","sundry.3","varcost.3","gmargin.3","fuelcost.3","labcost.3","opcost.3","grossprof.3","rotgrossprof.3","yield.4","output.4","fertcost.4","seedcost.4","herbcost.4","sundry.4","varcost.4","gmargin.4","fuelcost.4","labcost.4","opcost.4","grossprof.4","rotgrossprof.4","yield.5","output.5","fertcost.5","seedcost.5","herbcost.5","sundry.5","varcost.5","gmargin.5","fuelcost.5","labcost.5","opcost.5","grossprof.5","rotgrossprof.5","yield.6","output.6","fertcost.6","seedcost.6","herbcost.6","sundry.6","varcost.6","gmargin.6","fuelcost.6","labcost.6","opcost.6","grossprof.6","rotgrossprof.6","totalrotgrossprof"
41,"E_heavy_LD-LR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",7.79,1644.68,243.3,72,458.22,182,955.52,689.16,146,75,221,468.16,78.03,7.011,1502.51,243.3,72,458.22,182,955.52,546.99,132,67,199,347.99,58,6.9331,1488.29,243.3,72,458.22,182,955.52,532.77,132,67,199,333.77,55.63,6.6215,1431.42,243.3,72,458.22,182,955.52,475.9,132,67,199,276.9,46.15,6.6215,1431.42,243.3,72,458.22,182,955.52,475.9,132,67,199,276.9,46.15,6.4657,1402.99,243.3,72,458.22,182,955.52,447.47,132,67,199,248.47,41.41,325.37
42,"E_heavy_MD-LR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",7.79,1644.68,243.3,72,458.22,182,955.52,689.16,146,75,221,468.16,78.03,7.011,1502.51,243.3,72,458.22,182,955.52,546.99,132,67,199,347.99,58,6.9331,1488.29,243.3,72,458.22,182,955.52,532.77,132,67,199,333.77,55.63,6.6215,1431.42,243.3,72,458.22,182,955.52,475.9,132,67,199,276.9,46.15,6.6215,1431.42,243.3,72,458.22,182,955.52,475.9,132,67,199,276.9,46.15,6.4657,1402.99,243.3,72,458.22,182,955.52,447.47,132,67,199,248.47,41.41,325.37
43,"E_medium_HD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",6.91,1484.08,243.3,72,463.08,182,960.38,523.7,129,67,196,327.7,54.62,6.219,1357.97,243.3,72,463.08,182,960.38,397.59,119,61,180,217.59,36.26,6.1499,1345.36,243.3,72,463.08,182,960.38,384.98,119,61,180,204.98,34.16,5.8735,1294.91,243.3,72,463.08,182,960.38,334.53,119,61,180,154.53,25.76,5.8735,1294.91,243.3,72,463.08,182,960.38,334.53,119,61,180,154.53,25.76,5.7353,1269.69,243.3,72,463.08,182,960.38,309.31,119,61,180,129.31,21.55,198.11
44,"E_medium_VD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",6.91,1484.08,243.3,72,463.08,182,960.38,523.7,129,67,196,327.7,54.62,6.219,1357.97,243.3,72,463.08,182,960.38,397.59,119,61,180,217.59,36.26,6.1499,1345.36,243.3,72,463.08,182,960.38,384.98,119,61,180,204.98,34.16,5.8735,1294.91,243.3,72,463.08,182,960.38,334.53,119,61,180,154.53,25.76,5.8735,1294.91,243.3,72,463.08,182,960.38,334.53,119,61,180,154.53,25.76,5.7353,1269.69,243.3,72,463.08,182,960.38,309.31,119,61,180,129.31,21.55,198.11
45,"E_medium_LD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",6.91,1484.08,243.3,72,458.22,182,955.52,528.56,129,67,196,332.56,55.43,6.219,1357.97,243.3,72,458.22,182,955.52,402.45,119,61,180,222.45,37.07,6.1499,1345.36,243.3,72,458.22,182,955.52,389.84,119,61,180,209.84,34.97,5.8735,1294.91,243.3,72,458.22,182,955.52,339.39,119,61,180,159.39,26.57,5.8735,1294.91,243.3,72,458.22,182,955.52,339.39,119,61,180,159.39,26.57,5.7353,1269.69,243.3,72,458.22,182,955.52,314.17,119,61,180,134.17,22.36,202.97
46,"E_medium_MD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",6.91,1484.08,243.3,72,458.22,182,955.52,528.56,129,67,196,332.56,55.43,6.219,1357.97,243.3,72,458.22,182,955.52,402.45,119,61,180,222.45,37.07,6.1499,1345.36,243.3,72,458.22,182,955.52,389.84,119,61,180,209.84,34.97,5.8735,1294.91,243.3,72,458.22,182,955.52,339.39,119,61,180,159.39,26.57,5.8735,1294.91,243.3,72,458.22,182,955.52,339.39,119,61,180,159.39,26.57,5.7353,1269.69,243.3,72,458.22,182,955.52,314.17,119,61,180,134.17,22.36,202.97
47,"E_medium_LD-LR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",6.91,1484.08,243.3,72,458.22,182,955.52,528.56,129,67,196,332.56,55.43,6.219,1357.97,243.3,72,458.22,182,955.52,402.45,119,61,180,222.45,37.07,6.1499,1345.36,243.3,72,458.22,182,955.52,389.84,119,61,180,209.84,34.97,5.8735,1294.91,243.3,72,458.22,182,955.52,339.39,119,61,180,159.39,26.57,5.8735,1294.91,243.3,72,458.22,182,955.52,339.39,119,61,180,159.39,26.57,5.7353,1269.69,243.3,72,458.22,182,955.52,314.17,119,61,180,134.17,22.36,202.97
48,"E_medium_MD-LR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",6.91,1484.08,243.3,72,458.22,182,955.52,528.56,129,67,196,332.56,55.43,6.219,1357.97,243.3,72,458.22,182,955.52,402.45,119,61,180,222.45,37.07,6.1499,1345.36,243.3,72,458.22,182,955.52,389.84,119,61,180,209.84,34.97,5.8735,1294.91,243.3,72,458.22,182,955.52,339.39,119,61,180,159.39,26.57,5.8735,1294.91,243.3,72,458.22,182,955.52,339.39,119,61,180,159.39,26.57,5.7353,1269.69,243.3,72,458.22,182,955.52,314.17,119,61,180,134.17,22.36,202.97
49,"E_light_HD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",5.64,1252.3,188.7,72,463.08,182,905.78,346.52,111,57,168,178.52,29.75,5.076,1149.37,188.7,72,463.08,182,905.78,243.59,105,54,159,84.59,14.1,5.0196,1139.08,188.7,72,463.08,182,905.78,233.3,105,54,159,74.3,12.38,4.794,1097.9,188.7,72,463.08,182,905.78,192.12,105,54,159,33.12,5.52,4.794,1097.9,188.7,72,463.08,182,905.78,192.12,105,54,159,33.12,5.52,4.6812,1077.32,188.7,72,463.08,182,905.78,171.54,105,54,159,12.54,2.09,69.36
50,"E_light_VD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",5.64,1252.3,188.7,72,463.08,182,905.78,346.52,111,57,168,178.52,29.75,5.076,1149.37,188.7,72,463.08,182,905.78,243.59,105,54,159,84.59,14.1,5.0196,1139.08,188.7,72,463.08,182,905.78,233.3,105,54,159,74.3,12.38,4.794,1097.9,188.7,72,463.08,182,905.78,192.12,105,54,159,33.12,5.52,4.794,1097.9,188.7,72,463.08,182,905.78,192.12,105,54,159,33.12,5.52,4.6812,1077.32,188.7,72,463.08,182,905.78,171.54,105,54,159,12.54,2.09,69.36
51,"E_light_LD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",5.64,1252.3,188.7,72,458.22,182,900.92,351.38,111,57,168,183.38,30.56,5.076,1149.37,188.7,72,458.22,182,900.92,248.45,105,54,159,89.45,14.91,5.0196,1139.08,188.7,72,458.22,182,900.92,238.16,105,54,159,79.16,13.19,4.794,1097.9,188.7,72,458.22,182,900.92,196.98,105,54,159,37.98,6.33,4.794,1097.9,188.7,72,458.22,182,900.92,196.98,105,54,159,37.98,6.33,4.6812,1077.32,188.7,72,458.22,182,900.92,176.4,105,54,159,17.4,2.9,74.22
52,"E_light_MD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",5.64,1252.3,188.7,72,458.22,182,900.92,351.38,111,57,168,183.38,30.56,5.076,1149.37,188.7,72,458.22,182,900.92,248.45,105,54,159,89.45,14.91,5.0196,1139.08,188.7,72,458.22,182,900.92,238.16,105,54,159,79.16,13.19,4.794,1097.9,188.7,72,458.22,182,900.92,196.98,105,54,159,37.98,6.33,4.794,1097.9,188.7,72,458.22,182,900.92,196.98,105,54,159,37.98,6.33,4.6812,1077.32,188.7,72,458.22,182,900.92,176.4,105,54,159,17.4,2.9,74.22
53,"E_light_LD-LR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",5.64,1252.3,188.7,72,458.22,182,900.92,351.38,111,57,168,183.38,30.56,5.076,1149.37,188.7,72,458.22,182,900.92,248.45,105,54,159,89.45,14.91,5.0196,1139.08,188.7,72,458.22,182,900.92,238.16,105,54,159,79.16,13.19,4.794,1097.9,188.7,72,458.22,182,900.92,196.98,105,54,159,37.98,6.33,4.794,1097.9,188.7,72,458.22,182,900.92,196.98,105,54,159,37.98,6.33,4.6812,1077.32,188.7,72,458.22,182,900.92,176.4,105,54,159,17.4,2.9,74.22
54,"E_light_MD-LR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",5.64,1252.3,188.7,72,458.22,182,900.92,351.38,111,57,168,183.38,30.56,5.076,1149.37,188.7,72,458.22,182,900.92,248.45,105,54,159,89.45,14.91,5.0196,1139.08,188.7,72,458.22,182,900.92,238.16,105,54,159,79.16,13.19,4.794,1097.9,188.7,72,458.22,182,900.92,196.98,105,54,159,37.98,6.33,4.794,1097.9,188.7,72,458.22,182,900.92,196.98,105,54,159,37.98,6.33,4.6812,1077.32,188.7,72,458.22,182,900.92,176.4,105,54,159,17.4,2.9,74.22
