"Field_no","field_name","crop1","crop2","crop3","crop4","crop5","crop6","yield.1","output.1","fertcost.1","seedcost.1","herbcost.1","sundry.1","varcost.1","gmargin.1","fuelcost.1","labcost.1","opcost.1","grossprof.1","rotgrossprof.1","yield.2","output.2","fertcost.2","seedcost.2","herbcost.2","sundry.2","varcost.2","gmargin.2","fuelcost.2","labcost.2","opcost.2","grossprof.2","rotgrossprof.2","yield.3","output.3","fertcost.3","seedcost.3","herbcost.3","sundry.3","varcost.3","gmargin.3","fuelcost.3","labcost.3","opcost.3","grossprof.3","rotgrossprof.3","yield.4","output.4","fertcost.4","seedcost.4","herbcost.4","sundry.4","varcost.4","gmargin.4","fuelcost.4","labcost.4","opcost.4","grossprof.4","rotgrossprof.4","yield.5","output.5","fertcost.5","seedcost.5","herbcost.5","sundry.5","varcost.5","gmargin.5","fuelcost.5","labcost.5","opcost.5","grossprof.5","rotgrossprof.5","yield.6","output.6","fertcost.6","seedcost.6","herbcost.6","sundry.6","varcost.6","gmargin.6","fuelcost.6","labcost.6","opcost.6","grossprof.6","rotgrossprof.6","totalrotgrossprof"
42,"E_heavy_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",8.5,1774.25,191.76,72,168.66,182,614.42,1159.83,117,62,179,980.83,163.47,7.65,1619.12,191.76,72,168.66,182,614.42,1004.71,114,60,174,830.71,138.45,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,8.5,1774.25,191.76,72,168.66,182,614.42,1159.83,117,62,179,980.83,163.47,7.225,1541.56,191.76,72,168.66,182,614.42,927.14,114,60,174,753.14,125.52,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,772.97
43,"E_medium_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.53,1597.22,191.76,72,171.09,182,616.85,980.38,104,56,160,820.38,136.73,6.777,1459.8,191.76,72,171.09,182,616.85,842.95,114,62,176,666.95,111.16,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,7.53,1597.22,191.76,72,171.09,182,616.85,980.38,104,56,160,820.38,136.73,6.4005,1391.09,191.76,72,171.09,182,616.85,774.24,114,62,176,598.24,99.71,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,619.01
44,"E_medium_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.53,1597.22,191.76,72,171.09,182,616.85,980.38,104,56,160,820.38,136.73,6.777,1459.8,191.76,72,171.09,182,616.85,842.95,114,62,176,666.95,111.16,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,7.53,1597.22,191.76,72,171.09,182,616.85,980.38,104,56,160,820.38,136.73,6.4005,1391.09,191.76,72,171.09,182,616.85,774.24,114,62,176,598.24,99.71,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,619.01
45,"E_medium_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.53,1597.22,191.76,72,168.66,182,614.42,982.81,104,56,160,822.81,137.13,6.777,1459.8,191.76,72,168.66,182,614.42,845.38,114,62,176,669.38,111.56,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,7.53,1597.22,191.76,72,168.66,182,614.42,982.81,104,56,160,822.81,137.13,6.4005,1391.09,191.76,72,168.66,182,614.42,776.67,114,62,176,600.67,100.11,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,620.61
46,"E_medium_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.53,1597.22,191.76,72,168.66,182,614.42,982.81,104,56,160,822.81,137.13,6.777,1459.8,191.76,72,168.66,182,614.42,845.38,114,62,176,669.38,111.56,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,7.53,1597.22,191.76,72,168.66,182,614.42,982.81,104,56,160,822.81,137.13,6.4005,1391.09,191.76,72,168.66,182,614.42,776.67,114,62,176,600.67,100.11,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,620.61
47,"E_medium_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.53,1597.22,191.76,72,168.66,182,614.42,982.81,104,56,160,822.81,137.13,6.777,1459.8,191.76,72,168.66,182,614.42,845.38,114,62,176,669.38,111.56,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,7.53,1597.22,191.76,72,168.66,182,614.42,982.81,104,56,160,822.81,137.13,6.4005,1391.09,191.76,72,168.66,182,614.42,776.67,114,62,176,600.67,100.11,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,620.61
48,"E_medium_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.53,1597.22,191.76,72,168.66,182,614.42,982.81,104,56,160,822.81,137.13,6.777,1459.8,191.76,72,168.66,182,614.42,845.38,114,62,176,669.38,111.56,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,7.53,1597.22,191.76,72,168.66,182,614.42,982.81,104,56,160,822.81,137.13,6.4005,1391.09,191.76,72,168.66,182,614.42,776.67,114,62,176,600.67,100.11,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,620.61
49,"E_light_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.15,1345.38,142.06,72,171.09,182,567.15,778.23,91,49,140,638.23,106.37,5.535,1233.14,142.06,72,171.09,182,567.15,665.99,96,52,148,517.99,86.33,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,6.15,1345.38,142.06,72,171.09,182,567.15,778.23,91,49,140,638.23,106.37,5.2275,1177.02,142.06,72,171.09,182,567.15,609.87,96,52,148,461.87,76.98,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,463.69
50,"E_light_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.15,1345.38,142.06,72,171.09,182,567.15,778.23,91,49,140,638.23,106.37,5.535,1233.14,142.06,72,171.09,182,567.15,665.99,96,52,148,517.99,86.33,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,6.15,1345.38,142.06,72,171.09,182,567.15,778.23,91,49,140,638.23,106.37,5.2275,1177.02,142.06,72,171.09,182,567.15,609.87,96,52,148,461.87,76.98,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,463.69
51,"E_light_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.15,1345.38,142.06,72,168.66,182,564.72,780.66,91,49,140,640.66,106.78,5.535,1233.14,142.06,72,168.66,182,564.72,668.42,96,52,148,520.42,86.74,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,6.15,1345.38,142.06,72,168.66,182,564.72,780.66,91,49,140,640.66,106.78,5.2275,1177.02,142.06,72,168.66,182,564.72,612.3,96,52,148,464.3,77.38,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,465.32
52,"E_light_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.15,1345.38,142.06,72,168.66,182,564.72,780.66,91,49,140,640.66,106.78,5.535,1233.14,142.06,72,168.66,182,564.72,668.42,96,52,148,520.42,86.74,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,6.15,1345.38,142.06,72,168.66,182,564.72,780.66,91,49,140,640.66,106.78,5.2275,1177.02,142.06,72,168.66,182,564.72,612.3,96,52,148,464.3,77.38,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,465.32
53,"E_light_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.15,1345.38,142.06,72,168.66,182,564.72,780.66,91,49,140,640.66,106.78,5.535,1233.14,142.06,72,168.66,182,564.72,668.42,96,52,148,520.42,86.74,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,6.15,1345.38,142.06,72,168.66,182,564.72,780.66,91,49,140,640.66,106.78,5.2275,1177.02,142.06,72,168.66,182,564.72,612.3,96,52,148,464.3,77.38,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,465.32
54,"E_light_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.15,1345.38,142.06,72,168.66,182,564.72,780.66,91,49,140,640.66,106.78,5.535,1233.14,142.06,72,168.66,182,564.72,668.42,96,52,148,520.42,86.74,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,6.15,1345.38,142.06,72,168.66,182,564.72,780.66,91,49,140,640.66,106.78,5.2275,1177.02,142.06,72,168.66,182,564.72,612.3,96,52,148,464.3,77.38,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,465.32
