"Field_no","field_name","crop1","crop2","crop3","crop4","crop5","crop6","yield.1","output.1","fertcost.1","seedcost.1","herbcost.1","sundry.1","varcost.1","gmargin.1","fuelcost.1","labcost.1","opcost.1","grossprof.1","rotgrossprof.1","yield.2","output.2","fertcost.2","seedcost.2","herbcost.2","sundry.2","varcost.2","gmargin.2","fuelcost.2","labcost.2","opcost.2","grossprof.2","rotgrossprof.2","yield.3","output.3","fertcost.3","seedcost.3","herbcost.3","sundry.3","varcost.3","gmargin.3","fuelcost.3","labcost.3","opcost.3","grossprof.3","rotgrossprof.3","yield.4","output.4","fertcost.4","seedcost.4","herbcost.4","sundry.4","varcost.4","gmargin.4","fuelcost.4","labcost.4","opcost.4","grossprof.4","rotgrossprof.4","yield.5","output.5","fertcost.5","seedcost.5","herbcost.5","sundry.5","varcost.5","gmargin.5","fuelcost.5","labcost.5","opcost.5","grossprof.5","rotgrossprof.5","yield.6","output.6","fertcost.6","seedcost.6","herbcost.6","sundry.6","varcost.6","gmargin.6","fuelcost.6","labcost.6","opcost.6","grossprof.6","rotgrossprof.6","totalrotgrossprof"
42,"MD-LR.E.l","winterwheat","wosr","winterwheat","winterwheat","wosr","winterwheat",1.94,577.05,190.32,72,107.22,182,551.54,25.51,90,45,135,-109.49,-18.25,2.37,1016.95,197.22,23.49,0,192,412.71,604.24,166,86,252,352.24,58.71,1.94,577.05,190.32,72,107.22,182,551.54,25.51,90,45,135,-109.49,-18.25,1.649,523.94,190.32,72,107.22,182,551.54,-27.6,90,45,135,-162.6,-27.1,2.37,1016.95,197.22,23.49,0,192,412.71,604.24,166,86,252,352.24,58.71,1.94,577.05,190.32,72,107.22,182,551.54,25.51,90,45,135,-109.49,-18.25,35.57
43,"LD-LR.N.h","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",2.89,750.42,246.32,68.4,26.79,182,523.51,226.91,115,59,174,52.91,8.82,6.6839,1362.6,212.62,70.2,15.09,158,455.91,906.69,128,65,193,713.69,118.95,3.36,1348.6,197.22,23.49,39,192,451.71,896.89,206,107,313,583.89,97.32,2.89,750.42,246.32,68.4,93.09,182,589.81,160.61,115,59,174,-13.39,-2.23,4.43,1042.55,52.58,115.9,92.58,81,342.06,700.49,201,103,304,396.49,66.08,2.89,750.42,246.32,68.4,26.79,182,523.51,226.91,115,59,174,52.91,8.82,297.76
44,"MD-LR.N.h","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",2.89,750.42,246.32,68.4,26.79,182,523.51,226.91,115,59,174,52.91,8.82,6.6839,1362.6,212.62,70.2,15.09,158,455.91,906.69,128,65,193,713.69,118.95,3.36,1348.6,197.22,23.49,39,192,451.71,896.89,206,107,313,583.89,97.32,2.89,750.42,246.32,68.4,93.09,182,589.81,160.61,115,59,174,-13.39,-2.23,4.43,1042.55,52.58,115.9,92.58,81,342.06,700.49,201,103,304,396.49,66.08,2.89,750.42,246.32,68.4,26.79,182,523.51,226.91,115,59,174,52.91,8.82,297.76
45,"LD-LR.N.m","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",2.56,690.2,246.32,68.4,26.79,182,523.51,166.69,103,53,156,10.69,1.78,5.9719,1241.21,212.62,70.2,15.09,158,455.91,785.3,115,58,173,612.3,102.05,2.86,1181.1,197.22,23.49,39,192,451.71,729.39,190,99,289,440.39,73.4,2.56,690.2,246.32,68.4,93.09,182,589.81,100.39,103,53,156,-55.61,-9.27,3.24,822.4,52.58,115.9,92.58,81,342.06,480.34,184,95,279,201.34,33.56,2.56,690.2,246.32,68.4,26.79,182,523.51,166.69,103,53,156,10.69,1.78,203.3
46,"MD-LR.N.m","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",2.56,690.2,246.32,68.4,26.79,182,523.51,166.69,103,53,156,10.69,1.78,5.9719,1241.21,212.62,70.2,15.09,158,455.91,785.3,115,58,173,612.3,102.05,2.86,1181.1,197.22,23.49,39,192,451.71,729.39,190,99,289,440.39,73.4,2.56,690.2,246.32,68.4,93.09,182,589.81,100.39,103,53,156,-55.61,-9.27,3.24,822.4,52.58,115.9,92.58,81,342.06,480.34,184,95,279,201.34,33.56,2.56,690.2,246.32,68.4,26.79,182,523.51,166.69,103,53,156,10.69,1.78,203.3
47,"LD-LR.N.l","winterwheat","winterbarley","wosr","winterwheat","driedpeas","winterwheat",2.09,604.42,190.32,68.4,26.79,182,467.51,136.91,91,47,138,-1.09,-0.18,5.251,1118.3,212.62,70.2,15.09,158,455.91,662.39,101,51,152,510.39,85.06,2.37,1016.95,197.22,23.49,39,192,451.71,565.24,176,91,267,298.24,49.71,2.09,604.42,190.32,68.4,93.09,182,533.81,70.61,91,47,138,-67.39,-11.23,4.36,1204,43.6,141,92.58,155,432.18,771.82,187,96,283,488.82,81.47,2.09,604.42,190.32,68.4,26.79,182,467.51,136.91,91,47,138,-1.09,-0.18,204.65
48,"MD-LR.N.l","winterwheat","winterbarley","wosr","winterwheat","driedpeas","winterwheat",2.09,604.42,190.32,68.4,26.79,182,467.51,136.91,91,47,138,-1.09,-0.18,5.251,1118.3,212.62,70.2,15.09,158,455.91,662.39,101,51,152,510.39,85.06,2.37,1016.95,197.22,23.49,39,192,451.71,565.24,176,91,267,298.24,49.71,2.09,604.42,190.32,68.4,93.09,182,533.81,70.61,91,47,138,-67.39,-11.23,4.36,1204,43.6,141,92.58,155,432.18,771.82,187,96,283,488.82,81.47,2.09,604.42,190.32,68.4,26.79,182,467.51,136.91,91,47,138,-1.09,-0.18,204.65
49,"LD-LR.C.h","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",2.89,750.42,246.32,68.4,26.79,182,523.51,226.91,115,59,174,52.91,8.82,6.6839,1362.6,212.62,70.2,15.09,158,455.91,906.69,128,65,193,713.69,118.95,3.36,1348.6,197.22,23.49,39,192,451.71,896.89,206,107,313,583.89,97.32,2.89,750.42,246.32,68.4,93.09,182,589.81,160.61,115,59,174,-13.39,-2.23,4.43,1042.55,52.58,115.9,92.58,81,342.06,700.49,201,103,304,396.49,66.08,2.89,750.42,246.32,68.4,26.79,182,523.51,226.91,115,59,174,52.91,8.82,297.76
50,"MD-LR.C.h","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",2.89,750.42,246.32,68.4,26.79,182,523.51,226.91,115,59,174,52.91,8.82,6.6839,1362.6,212.62,70.2,15.09,158,455.91,906.69,128,65,193,713.69,118.95,3.36,1348.6,197.22,23.49,39,192,451.71,896.89,206,107,313,583.89,97.32,2.89,750.42,246.32,68.4,93.09,182,589.81,160.61,115,59,174,-13.39,-2.23,4.43,1042.55,52.58,115.9,92.58,81,342.06,700.49,201,103,304,396.49,66.08,2.89,750.42,246.32,68.4,26.79,182,523.51,226.91,115,59,174,52.91,8.82,297.76
51,"LD-LR.C.m","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",2.56,690.2,246.32,68.4,26.79,182,523.51,166.69,103,53,156,10.69,1.78,5.9719,1241.21,212.62,70.2,15.09,158,455.91,785.3,115,58,173,612.3,102.05,2.86,1181.1,197.22,23.49,39,192,451.71,729.39,190,99,289,440.39,73.4,2.56,690.2,246.32,68.4,93.09,182,589.81,100.39,103,53,156,-55.61,-9.27,3.24,822.4,52.58,115.9,92.58,81,342.06,480.34,184,95,279,201.34,33.56,2.56,690.2,246.32,68.4,26.79,182,523.51,166.69,103,53,156,10.69,1.78,203.3
52,"MD-LR.C.m","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",2.56,690.2,246.32,68.4,26.79,182,523.51,166.69,103,53,156,10.69,1.78,5.9719,1241.21,212.62,70.2,15.09,158,455.91,785.3,115,58,173,612.3,102.05,2.86,1181.1,197.22,23.49,39,192,451.71,729.39,190,99,289,440.39,73.4,2.56,690.2,246.32,68.4,93.09,182,589.81,100.39,103,53,156,-55.61,-9.27,3.24,822.4,52.58,115.9,92.58,81,342.06,480.34,184,95,279,201.34,33.56,2.56,690.2,246.32,68.4,26.79,182,523.51,166.69,103,53,156,10.69,1.78,203.3
53,"LD-LR.C.l","winterwheat","winterbarley","wosr","winterwheat","driedpeas","winterwheat",2.09,604.42,190.32,68.4,26.79,182,467.51,136.91,91,47,138,-1.09,-0.18,5.251,1118.3,212.62,70.2,15.09,158,455.91,662.39,101,51,152,510.39,85.06,2.37,1016.95,197.22,23.49,39,192,451.71,565.24,176,91,267,298.24,49.71,2.09,604.42,190.32,68.4,93.09,182,533.81,70.61,91,47,138,-67.39,-11.23,4.36,1204,43.6,141,92.58,155,432.18,771.82,187,96,283,488.82,81.47,2.09,604.42,190.32,68.4,26.79,182,467.51,136.91,91,47,138,-1.09,-0.18,204.65
54,"MD-LR.C.l","winterwheat","winterbarley","wosr","winterwheat","driedpeas","winterwheat",2.09,604.42,190.32,68.4,26.79,182,467.51,136.91,91,47,138,-1.09,-0.18,5.251,1118.3,212.62,70.2,15.09,158,455.91,662.39,101,51,152,510.39,85.06,2.37,1016.95,197.22,23.49,39,192,451.71,565.24,176,91,267,298.24,49.71,2.09,604.42,190.32,68.4,93.09,182,533.81,70.61,91,47,138,-67.39,-11.23,4.36,1204,43.6,141,92.58,155,432.18,771.82,187,96,283,488.82,81.47,2.09,604.42,190.32,68.4,26.79,182,467.51,136.91,91,47,138,-1.09,-0.18,204.65
