"Field_no","field_name","crop1","crop2","crop3","crop4","crop5","crop6","yield.1","output.1","fertcost.1","seedcost.1","herbcost.1","sundry.1","varcost.1","gmargin.1","fuelcost.1","labcost.1","opcost.1","grossprof.1","rotgrossprof.1","yield.2","output.2","fertcost.2","seedcost.2","herbcost.2","sundry.2","varcost.2","gmargin.2","fuelcost.2","labcost.2","opcost.2","grossprof.2","rotgrossprof.2","yield.3","output.3","fertcost.3","seedcost.3","herbcost.3","sundry.3","varcost.3","gmargin.3","fuelcost.3","labcost.3","opcost.3","grossprof.3","rotgrossprof.3","yield.4","output.4","fertcost.4","seedcost.4","herbcost.4","sundry.4","varcost.4","gmargin.4","fuelcost.4","labcost.4","opcost.4","grossprof.4","rotgrossprof.4","yield.5","output.5","fertcost.5","seedcost.5","herbcost.5","sundry.5","varcost.5","gmargin.5","fuelcost.5","labcost.5","opcost.5","grossprof.5","rotgrossprof.5","yield.6","output.6","fertcost.6","seedcost.6","herbcost.6","sundry.6","varcost.6","gmargin.6","fuelcost.6","labcost.6","opcost.6","grossprof.6","rotgrossprof.6","totalrotgrossprof"
41,"E_heavy_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",8.96,1858.2,191.76,72,168.66,182,614.42,1243.78,117,63,180,1063.78,177.3,8.064,1694.68,191.76,72,168.66,182,614.42,1080.26,114,61,175,905.26,150.88,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,8.96,1858.2,191.76,72,168.66,182,614.42,1243.78,117,63,180,1063.78,177.3,7.616,1612.92,191.76,72,168.66,182,614.42,998.5,114,61,175,823.5,137.25,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,824.79
42,"E_heavy_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",8.96,1858.2,191.76,72,168.66,182,614.42,1243.78,117,63,180,1063.78,177.3,8.064,1694.68,191.76,72,168.66,182,614.42,1080.26,114,61,175,905.26,150.88,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,8.96,1858.2,191.76,72,168.66,182,614.42,1243.78,117,63,180,1063.78,177.3,7.616,1612.92,191.76,72,168.66,182,614.42,998.5,114,61,175,823.5,137.25,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,824.79
43,"E_medium_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.94,1672.05,191.76,72,171.09,182,616.85,1055.2,105,56,161,894.2,149.03,7.146,1527.14,191.76,72,171.09,182,616.85,910.3,115,62,177,733.3,122.22,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,7.94,1672.05,191.76,72,171.09,182,616.85,1055.2,105,56,161,894.2,149.03,6.749,1454.69,191.76,72,171.09,182,616.85,837.84,115,62,177,660.84,110.14,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,665.1
44,"E_medium_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.94,1672.05,191.76,72,171.09,182,616.85,1055.2,105,56,161,894.2,149.03,7.146,1527.14,191.76,72,171.09,182,616.85,910.3,115,62,177,733.3,122.22,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,7.94,1672.05,191.76,72,171.09,182,616.85,1055.2,105,56,161,894.2,149.03,6.749,1454.69,191.76,72,171.09,182,616.85,837.84,115,62,177,660.84,110.14,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,665.1
45,"E_medium_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.94,1672.05,191.76,72,168.66,182,614.42,1057.63,105,56,161,896.63,149.44,7.146,1527.14,191.76,72,168.66,182,614.42,912.73,115,62,177,735.73,122.62,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,7.94,1672.05,191.76,72,168.66,182,614.42,1057.63,105,56,161,896.63,149.44,6.749,1454.69,191.76,72,168.66,182,614.42,840.27,115,62,177,663.27,110.55,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,666.73
46,"E_medium_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.94,1672.05,191.76,72,168.66,182,614.42,1057.63,105,56,161,896.63,149.44,7.146,1527.14,191.76,72,168.66,182,614.42,912.73,115,62,177,735.73,122.62,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,7.94,1672.05,191.76,72,168.66,182,614.42,1057.63,105,56,161,896.63,149.44,6.749,1454.69,191.76,72,168.66,182,614.42,840.27,115,62,177,663.27,110.55,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,666.73
47,"E_medium_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.94,1672.05,191.76,72,168.66,182,614.42,1057.63,105,56,161,896.63,149.44,7.146,1527.14,191.76,72,168.66,182,614.42,912.73,115,62,177,735.73,122.62,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,7.94,1672.05,191.76,72,168.66,182,614.42,1057.63,105,56,161,896.63,149.44,6.749,1454.69,191.76,72,168.66,182,614.42,840.27,115,62,177,663.27,110.55,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,666.73
48,"E_medium_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.94,1672.05,191.76,72,168.66,182,614.42,1057.63,105,56,161,896.63,149.44,7.146,1527.14,191.76,72,168.66,182,614.42,912.73,115,62,177,735.73,122.62,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,7.94,1672.05,191.76,72,168.66,182,614.42,1057.63,105,56,161,896.63,149.44,6.749,1454.69,191.76,72,168.66,182,614.42,840.27,115,62,177,663.27,110.55,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,666.73
49,"E_light_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.48,1405.6,142.06,72,171.09,182,567.15,838.45,91,49,140,698.45,116.41,5.832,1287.34,142.06,72,171.09,182,567.15,720.19,96,52,148,572.19,95.37,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,6.48,1405.6,142.06,72,171.09,182,567.15,838.45,91,49,140,698.45,116.41,5.508,1228.21,142.06,72,171.09,182,567.15,661.06,96,52,148,513.06,85.51,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,501.34
50,"E_light_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.48,1405.6,142.06,72,171.09,182,567.15,838.45,91,49,140,698.45,116.41,5.832,1287.34,142.06,72,171.09,182,567.15,720.19,96,52,148,572.19,95.37,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,6.48,1405.6,142.06,72,171.09,182,567.15,838.45,91,49,140,698.45,116.41,5.508,1228.21,142.06,72,171.09,182,567.15,661.06,96,52,148,513.06,85.51,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,501.34
51,"E_light_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.48,1405.6,142.06,72,168.66,182,564.72,840.88,91,49,140,700.88,116.81,5.832,1287.34,142.06,72,168.66,182,564.72,722.62,96,52,148,574.62,95.77,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,6.48,1405.6,142.06,72,168.66,182,564.72,840.88,91,49,140,700.88,116.81,5.508,1228.21,142.06,72,168.66,182,564.72,663.49,96,52,148,515.49,85.92,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,502.95
52,"E_light_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.48,1405.6,142.06,72,168.66,182,564.72,840.88,91,49,140,700.88,116.81,5.832,1287.34,142.06,72,168.66,182,564.72,722.62,96,52,148,574.62,95.77,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,6.48,1405.6,142.06,72,168.66,182,564.72,840.88,91,49,140,700.88,116.81,5.508,1228.21,142.06,72,168.66,182,564.72,663.49,96,52,148,515.49,85.92,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,502.95
53,"E_light_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.48,1405.6,142.06,72,168.66,182,564.72,840.88,91,49,140,700.88,116.81,5.832,1287.34,142.06,72,168.66,182,564.72,722.62,96,52,148,574.62,95.77,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,6.48,1405.6,142.06,72,168.66,182,564.72,840.88,91,49,140,700.88,116.81,5.508,1228.21,142.06,72,168.66,182,564.72,663.49,96,52,148,515.49,85.92,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,502.95
54,"E_light_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.48,1405.6,142.06,72,168.66,182,564.72,840.88,91,49,140,700.88,116.81,5.832,1287.34,142.06,72,168.66,182,564.72,722.62,96,52,148,574.62,95.77,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,6.48,1405.6,142.06,72,168.66,182,564.72,840.88,91,49,140,700.88,116.81,5.508,1228.21,142.06,72,168.66,182,564.72,663.49,96,52,148,515.49,85.92,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,502.95
