"ID","scenario","region","soiltype","initdenres_collapsed","year","crop","ww_yield_mean","ww_yield_sd","ww_yield_se","ww_yield_n","ww_yield_ci_l","ww_yield_ci_u","prod_cost_mean","prod_cost_sd","prod_cost_se","prod_cost_n","prod_cost_ci_l","prod_cost_ci_u"
"MIT_e_h_LD-HR_3","MIT","east","heavy","LD-HR",3,"winterwheat",8.94784417504703,0.0568315296644285,0.00660653112968913,74,8.93489537403284,8.96079297606122,8.94784417504703,0.0568315296644285,0.00660653112968913,74,8.93489537403284,8.96079297606122
"MIT_e_h_LD-HR_4","MIT","east","heavy","LD-HR",4,"winterbarley",0,0,0,74,0,0,-8.32444416524187,0.204638086810134,0.0237886943887308,74,-8.37107000624378,-8.27781832423996
"MIT_e_h_LD-HR_5","MIT","east","heavy","LD-HR",5,"wosr",0,0,0,74,0,0,-7.48907234502274,0.0447164573355337,0.00519818257824452,74,-7.4992607828761,-7.47888390716938
"MIT_e_h_LD-HR_6","MIT","east","heavy","LD-HR",6,"winterwheat",8.95704114706131,0.0499612146312959,0.0058078732296613,74,8.94565771553117,8.96842457859145,8.95704114706131,0.0499612146312959,0.0058078732296613,74,8.94565771553117,8.96842457859145
"MIT_e_m_LD-HR_1","MIT","east","medium","LD-HR",1,"winterwheat",7.45,0,0,74,7.45,7.45,0.0339999999999998,0,0,74,0.0339999999999998,0.0339999999999998
"MIT_e_m_LD-HR_2","MIT","east","medium","LD-HR",2,"springbeans",0,0,0,74,0,0,-6.4475118158302,0.174435504018019,0.0202777154551827,74,-6.48725613812236,-6.40776749353804
"MIT_e_m_LD-HR_3","MIT","east","medium","LD-HR",3,"winterwheat",7.7830792145181,0.163332035144257,0.0189869634167424,74,7.74586476622129,7.82029366281492,7.7830792145181,0.163332035144257,0.0189869634167424,74,7.74586476622129,7.82029366281492
"MIT_e_m_LD-HR_4","MIT","east","medium","LD-HR",4,"winterbarley",0,0,0,74,0,0,-6.85861872358727,0.214002540134309,0.0248772899757928,74,-6.90737821193983,-6.80985923523472
"MIT_e_m_LD-HR_5","MIT","east","medium","LD-HR",5,"wosr",0,0,0,74,0,0,-6.38421791018097,0.107808118073994,0.0125324391635167,74,-6.40878149094147,-6.35965432942048
"MIT_e_m_LD-HR_6","MIT","east","medium","LD-HR",6,"winterwheat",7.77226214917842,0.159622915534717,0.018555787020315,74,7.73589280661861,7.80863149173824,7.77226214917842,0.159622915534717,0.018555787020315,74,7.73589280661861,7.80863149173824
"MIT_e_l_LD-HR_1","MIT","east","light","LD-HR",1,"winterwheat",6.23,0,0,74,6.23,6.23,0.175999999999999,0,0,74,0.175999999999999,0.175999999999999
"MIT_e_l_LD-HR_2","MIT","east","light","LD-HR",2,"driedpeas",0,0,0,74,0,0,-5.27285314066293,0.141287435496732,0.0164243307606648,74,-5.30504482895383,-5.24066145237203
"MIT_e_l_LD-HR_3","MIT","east","light","LD-HR",3,"winterwheat",6.51367659860626,0.156319991814544,0.0181718299368939,74,6.47805981192995,6.54929338528257,6.51367659860626,0.156319991814544,0.0181718299368939,74,6.47805981192995,6.54929338528257
"MIT_e_l_LD-HR_4","MIT","east","light","LD-HR",4,"winterbarley",0,0,0,74,0,0,-5.64330736274276,0.17989348363668,0.020912192698164,74,-5.68429526043116,-5.60231946505436
"MIT_e_l_LD-HR_5","MIT","east","light","LD-HR",5,"wosr",0,0,0,74,0,0,-5.22739235085457,0.0865031651746144,0.0100557886954155,74,-5.24710169669758,-5.20768300501156
"MIT_e_l_LD-HR_6","MIT","east","light","LD-HR",6,"winterwheat",6.48413095708313,0.137958657076467,0.0160373681294076,74,6.45269771554949,6.51556419861677,6.48413095708313,0.137958657076467,0.0160373681294076,74,6.45269771554949,6.51556419861677
"MIT_n_h_HD-HR_1","MIT","north","heavy","HD-HR",1,"setaside",0,0,0,74,0,0,-8.366,0,0,74,-8.366,-8.366
"MIT_n_h_HD-HR_2","MIT","north","heavy","HD-HR",2,"sosr",0,0,0,74,0,0,-7.18066376089403,0.201119856720468,0.0233797084482497,74,-7.2264879894526,-7.13483953233546
"MIT_n_h_HD-HR_3","MIT","north","heavy","HD-HR",3,"springbarley",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_n_h_HD-HR_4","MIT","north","heavy","HD-HR",4,"winterwheat",7.18203265505412,0.496335716216595,0.0576978550344015,74,7.06894485918669,7.29512045092154,-0.374962872023923,0.536165001848905,0.0623279154420107,74,-0.497125586290264,-0.252800157757582
"MIT_n_h_HD-HR_5","MIT","north","heavy","HD-HR",5,"wosr",0,0,0,74,0,0,-7.07686495146325,0.149284206245093,0.0173539364777374,74,-7.11087866695962,-7.04285123596689
"MIT_n_h_HD-HR_6","MIT","north","heavy","HD-HR",6,"winterwheat",7.92207476853949,0.391353485207278,0.0454939185695103,74,7.83290668814325,8.01124284893573,7.92207476853949,0.391353485207278,0.0454939185695103,74,7.83290668814325,8.01124284893573
"MIT_n_m_HD-HR_1","MIT","north","medium","HD-HR",1,"setaside",0,0,0,74,0,0,-7.416,0,0,74,-7.416,-7.416
"MIT_n_m_HD-HR_2","MIT","north","medium","HD-HR",2,"sosr",0,0,0,74,0,0,-6.51112826577448,0.171079506674569,0.0198875886883761,74,-6.55010793960369,-6.47214859194526
"MIT_n_m_HD-HR_3","MIT","north","medium","HD-HR",3,"springbarley",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_n_m_HD-HR_4","MIT","north","medium","HD-HR",4,"winterwheat",6.5153086160285,0.413926886496709,0.0481180231678233,74,6.42099729061957,6.60961994143744,-0.449819408651143,0.427005974443114,0.0496384362585157,74,-0.547110743717833,-0.352528073584452
"MIT_n_m_HD-HR_5","MIT","north","medium","HD-HR",5,"wosr",0,0,0,74,0,0,-6.45568377236979,0.0991471832370353,0.0115256259394061,74,-6.47827399921102,-6.43309354552855
"MIT_n_m_HD-HR_6","MIT","north","medium","HD-HR",6,"winterwheat",7.24913668367861,0.320517443416672,0.0372593959733938,74,7.17610826757075,7.32216509978646,7.24913668367861,0.320517443416672,0.0372593959733938,74,7.17610826757075,7.32216509978646
"MIT_n_l_HD-HR_1","MIT","north","light","HD-HR",1,"setaside",0,0,0,74,0,0,-6.054,0,0,74,-6.054,-6.054
"MIT_n_l_HD-HR_2","MIT","north","light","HD-HR",2,"sosr",0,0,0,74,0,0,-5.27285314066293,0.141287435496732,0.0164243307606648,74,-5.30504482895383,-5.24066145237203
"MIT_n_l_HD-HR_3","MIT","north","light","HD-HR",3,"springbarley",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_n_l_HD-HR_4","MIT","north","light","HD-HR",4,"winterwheat",5.31900312493028,0.336470456114722,0.0391138960303923,74,5.24233988871071,5.39566636114985,-0.324304237812478,0.345599924639095,0.0401751751893367,74,-0.403047581183578,-0.245560894441378
"MIT_n_l_HD-HR_5","MIT","north","light","HD-HR",5,"wosr",0,0,0,74,0,0,-5.22739235085457,0.0865031651746144,0.0100557886954155,74,-5.24710169669758,-5.20768300501156
"MIT_n_l_HD-HR_6","MIT","north","light","HD-HR",6,"winterwheat",5.91831702473178,0.260540159772071,0.0302871783714407,74,5.85895415512375,5.9776798943398,5.91831702473178,0.260540159772071,0.0302871783714407,74,5.85895415512375,5.9776798943398
"MIT_c_h_HD-HR_1","MIT","central","heavy","HD-HR",1,"winterwheat",8.424,0,0,74,8.424,8.424,0.0579999999999981,0,0,74,0.0579999999999981,0.0579999999999981
"MIT_c_h_HD-HR_2","MIT","central","heavy","HD-HR",2,"springbarley",0,0,0,74,0,0,-7.18272987102546,0.200484928960602,0.0233058995953923,74,-7.22840943423243,-7.13705030781849
"MIT_c_h_HD-HR_3","MIT","central","heavy","HD-HR",3,"springbeans",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_c_h_HD-HR_4","MIT","central","heavy","HD-HR",4,"winterwheat",8.41542949959976,0.325407356242064,0.0378278367930087,74,8.34128693948546,8.48957205971405,0.857886879243047,0.365342241828748,0.0424701729459654,74,0.774645340268955,0.941128418217139
"MIT_c_h_HD-HR_5","MIT","central","heavy","HD-HR",5,"springbarley",0,0,0,74,0,0,-7.07932409974715,0.148642967195432,0.017279393952344,74,-7.11319171189374,-7.04545648760055
"MIT_c_h_HD-HR_6","MIT","central","heavy","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_c_m_HD-HR_1","MIT","central","medium","HD-HR",1,"winterwheat",7.46,0,0,74,7.46,7.46,0.0440000000000005,0,0,74,0.0440000000000005,0.0440000000000005
"MIT_c_m_HD-HR_2","MIT","central","medium","HD-HR",2,"springbarley",0,0,0,74,0,0,-6.51112826577448,0.171079506674569,0.0198875886883761,74,-6.55010793960369,-6.47214859194526
"MIT_c_m_HD-HR_3","MIT","central","medium","HD-HR",3,"springbeans",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_c_m_HD-HR_4","MIT","central","medium","HD-HR",4,"winterwheat",7.60954145387277,0.230168019364899,0.0267564887655111,74,7.55709873589237,7.66198417185317,0.644413429193121,0.278324994638816,0.0323546234301485,74,0.58099836727003,0.707828491116212
"MIT_c_m_HD-HR_5","MIT","central","medium","HD-HR",5,"springbarley",0,0,0,74,0,0,-6.45568377236979,0.0991471832370353,0.0115256259394061,74,-6.47827399921102,-6.43309354552855
"MIT_c_m_HD-HR_6","MIT","central","medium","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_c_l_HD-HR_1","MIT","central","light","HD-HR",1,"winterwheat",6.286,0,0,74,6.286,6.286,0.231999999999999,0,0,74,0.231999999999999,0.231999999999999
"MIT_c_l_HD-HR_2","MIT","central","light","HD-HR",2,"springbarley",0,0,0,74,0,0,-5.27285314066293,0.141287435496732,0.0164243307606648,74,-5.30504482895383,-5.24066145237203
"MIT_c_l_HD-HR_3","MIT","central","light","HD-HR",3,"driedpeas",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_c_l_HD-HR_4","MIT","central","light","HD-HR",4,"winterwheat",6.49496837918498,0.14991770277397,0.0174275789533717,74,6.46081032443637,6.52912643393359,0.85166101644222,0.217598044750698,0.0252952588975405,74,0.802082309003041,0.9012397238814
"MIT_c_l_HD-HR_5","MIT","central","light","HD-HR",5,"springbarley",0,0,0,74,0,0,-5.22739235085457,0.0865031651746144,0.0100557886954155,74,-5.24710169669758,-5.20768300501156
"MIT_c_l_HD-HR_6","MIT","central","light","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_e_h_HD-HR_1","MIT","east","heavy","HD-HR",1,"springlinseed",0,0,0,74,0,0,-8.366,0,0,74,-8.366,-8.366
"MIT_e_h_HD-HR_2","MIT","east","heavy","HD-HR",2,"springbeans",0,0,0,74,0,0,-7.60646912880143,0.114489533504556,0.0133091379307861,74,-7.63255503914577,-7.58038321845708
"MIT_e_h_HD-HR_3","MIT","east","heavy","HD-HR",3,"winterwheat",8.8915624247507,0.0660726411297328,0.00768078851689919,74,8.87650807925758,8.90661677024382,8.8915624247507,0.0660726411297328,0.00768078851689919,74,8.87650807925758,8.90661677024382
"MIT_e_h_HD-HR_4","MIT","east","heavy","HD-HR",4,"springbarley",0,0,0,74,0,0,-8.37795344297045,0.191696038666528,0.0222842118515278,74,-8.42163049819945,-8.33427638774146
"MIT_e_h_HD-HR_5","MIT","east","heavy","HD-HR",5,"winterwheat",7.88837816478817,0.0555260037052339,0.006454766819614,74,7.87572682182173,7.90102950775462,0.379810533790638,0.0426856791506068,0.00496210940943432,74,0.370084799348146,0.389536268233129
"MIT_e_h_HD-HR_6","MIT","east","heavy","HD-HR",6,"springlinseed",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_e_m_HD-HR_1","MIT","east","medium","HD-HR",1,"springlinseed",0,0,0,74,0,0,-7.416,0,0,74,-7.416,-7.416
"MIT_e_m_HD-HR_2","MIT","east","medium","HD-HR",2,"springbeans",0,0,0,74,0,0,-6.51112826577448,0.171079506674569,0.0198875886883761,74,-6.55010793960369,-6.47214859194526
"MIT_e_m_HD-HR_3","MIT","east","medium","HD-HR",3,"winterwheat",7.7410709559703,0.142763193458789,0.0165958841391113,74,7.70854302305764,7.77359888888296,7.7410709559703,0.142763193458789,0.0165958841391113,74,7.70854302305764,7.77359888888296
"MIT_e_m_HD-HR_4","MIT","east","medium","HD-HR",4,"springbarley",0,0,0,74,0,0,-6.96512802467965,0.212915381692819,0.0247509103740292,74,-7.01363980901274,-6.91661624034655
"MIT_e_m_HD-HR_5","MIT","east","medium","HD-HR",5,"winterwheat",6.76789856575475,0.193197469084976,0.0224587495924105,74,6.72387941655362,6.81191771495587,0.312214793384961,0.124574850803606,0.0144815322527827,74,0.283830990169507,0.340598596600415
"MIT_e_m_HD-HR_6","MIT","east","medium","HD-HR",6,"springlinseed",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_e_l_HD-HR_1","MIT","east","light","HD-HR",1,"springlinseed",0,0,0,74,0,0,-6.054,0,0,74,-6.054,-6.054
"MIT_e_l_HD-HR_2","MIT","east","light","HD-HR",2,"driedpeas",0,0,0,74,0,0,-5.27285314066293,0.141287435496732,0.0164243307606648,74,-5.30504482895383,-5.24066145237203
"MIT_e_l_HD-HR_3","MIT","east","light","HD-HR",3,"winterwheat",6.37294489427075,0.083629344220232,0.00972171379529604,74,6.35389033523197,6.39199945330953,6.37294489427075,0.083629344220232,0.00972171379529604,74,6.35389033523197,6.39199945330953
"MIT_e_l_HD-HR_4","MIT","east","light","HD-HR",4,"sugarbeet",0,0,0,74,0,0,-5.64330736274276,0.17989348363668,0.020912192698164,74,-5.68429526043116,-5.60231946505436
"MIT_e_l_HD-HR_5","MIT","east","light","HD-HR",5,"springbarley",0,0,0,74,0,0,-5.22739235085457,0.0865031651746144,0.0100557886954155,74,-5.24710169669758,-5.20768300501156
"MIT_e_l_HD-HR_6","MIT","east","light","HD-HR",6,"winterwheat",5.67525351148155,0.0707184335723865,0.00822085091845157,74,5.65914064368138,5.69136637928171,5.67525351148155,0.0707184335723865,0.00822085091845157,74,5.65914064368138,5.69136637928171
