"ID","scenario","region","soiltype","initdenres_collapsed","year","crop","fertcost","seedcost","herbcost","sundry","varcost","wtd_yield_mean","wtd_yield_sd","wtd_yield_se","wtd_yield_n","wtd_yield_ci_l","wtd_yield_ci_u","wtd_gp_mean","wtd_gp_sd","wtd_gp_se","wtd_gp_n","wtd_gp_ci_l","wtd_gp_ci_u","wtd_output_mean","wtd_output_sd","wtd_output_se","wtd_output_n","wtd_output_ci_l","wtd_output_ci_u","wtd_fuelcost_mean","wtd_fuelcost_sd","wtd_fuelcost_se","wtd_fuelcost_n","wtd_fuelcost_ci_l","wtd_fuelcost_ci_u","wtd_labcost_mean","wtd_labcost_sd","wtd_labcost_se","wtd_labcost_n","wtd_labcost_ci_l","wtd_labcost_ci_u","wtd_opscost_mean","wtd_opscost_sd","wtd_opscost_se","wtd_opscost_n","wtd_opscost_ci_l","wtd_opscost_ci_u","wtd_opp_cost_mean","wtd_opp_cost_sd","wtd_opp_cost_se","wtd_opp_cost_n","wtd_opp_cost_ci_l","wtd_opp_cost_ci_u"
"BAU_n_m_HD-HR_1","BAU","north","medium","HD-HR",1,"winterwheat",191.76,72,171.09,182,616.85,7.416,0,0,74,7.416,7.416,799.572,0,0,74,799.572,799.572,1576.42,0,0,74,1576.42,1576.42,104.2,0,0,74,104.2,104.2,55.8,0,0,74,55.8,55.8,160,0,0,74,160,160,0,0,0,74,0,0
"BAU_n_m_HD-HR_2","BAU","north","medium","HD-HR",2,"winterwheat",191.76,72,171.09,182,616.85,6.51112826577448,0.171079506674569,0.0198875886883761,74,6.47214859194526,6.55010793960369,618.779307661449,30.8485814425016,3.58607475128721,74,611.750601148926,625.808014173972,1411.27999448242,31.2212786778641,3.62939992486446,74,1404.16637062968,1418.39361833515,113.921893518463,0.281623675785519,0.0327380873244215,74,113.857726867308,113.986060169619,61.73334533107,0.0921651429730395,0.0107139802451023,74,61.7123459297896,61.7543447323504,175.655238849534,0.37368083544309,0.0434395147640769,74,175.570097400596,175.740380298471,0,0,0,74,0,0
"BAU_n_m_HD-HR_3","BAU","north","medium","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.86,0,0,74,2.86,2.86,404.05,0,0,74,404.05,404.05,1181.1,0,0,74,1181.1,1181.1,189,0,0,74,189,189,103,0,0,74,103,103,292,0,0,74,292,292,0,0,0,74,0,0
"BAU_n_m_HD-HR_4","BAU","north","medium","HD-HR",4,"winterwheat",191.76,72,171.09,182,616.85,6.96512802467965,0.212915381692819,0.0247509103740292,74,6.91661624034655,7.01363980901274,718.148345216795,38.4350993783381,4.46798954761584,74,709.391085703468,726.905604730122,1494.13593279909,38.8576585180662,4.51711104983886,74,1485.28239514141,1502.98947045678,103.510290364778,0.313138626297426,0.036401625906559,74,103.438943178001,103.581637551555,55.6309873440793,0.108533029517676,0.0126167084071431,74,55.6062585956013,55.6557160925573,159.141277708857,0.421490570284618,0.0489972835483726,74,159.045243033103,159.237312384612,0,0,0,74,0,0
"BAU_n_m_HD-HR_5","BAU","north","medium","HD-HR",5,"winterwheat",191.76,72,171.09,182,616.85,6.45568377236979,0.0991471832370353,0.0115256259394061,74,6.43309354552855,6.47827399921102,607.94812959886,17.873399137062,2.07774044600927,74,603.875758324681,612.020500873038,1401.16112882834,18.0939941879353,2.10338409979187,74,1397.03849599275,1405.28376166393,114.456188743868,0.179668606799714,0.0208860512968584,74,114.415252083326,114.49712540441,61.9068104856116,0.0410428531282236,0.00477113476346537,74,61.8974590614752,61.916161909748,176.362999229479,0.220601603199312,0.0256444154750209,74,176.312736175148,176.41326228381,0,0,0,74,0,0
"BAU_n_m_HD-HR_6","BAU","north","medium","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.86,0,0,74,2.86,2.86,404.05,0,0,74,404.05,404.05,1181.1,0,0,74,1181.1,1181.1,189,0,0,74,189,189,103,0,0,74,103,103,292,0,0,74,292,292,0,0,0,74,0,0
"BAU_n_l_HD-HR_1","BAU","north","light","HD-HR",1,"winterwheat",142.06,72,171.09,182,567.15,6.054,0,0,74,6.054,6.054,621.106,0,0,74,621.106,621.106,1327.854,0,0,74,1327.854,1327.854,90.8,0,0,74,90.8,90.8,48.8,0,0,74,48.8,48.8,139.6,0,0,74,139.6,139.6,0,0,0,74,0,0
"BAU_n_l_HD-HR_2","BAU","north","light","HD-HR",2,"winterwheat",142.06,72,171.09,182,567.15,5.27285314066293,0.141287435496732,0.0164243307606648,74,5.24066145237203,5.30504482895383,470.737287846669,25.5944199690182,2.97529088641602,74,464.905717709293,476.568857984044,1185.29643673487,25.784719102531,2.99741271134188,74,1179.42150782064,1191.1713656491,95.7045744441029,0.095241834216052,0.0110716383372463,74,95.6828740329619,95.7262748552439,51.7045744441029,0.0952418342160516,0.0110716383372463,74,51.6828740329619,51.7262748552439,147.409148888206,0.190483668432107,0.022143276674493,74,147.365748065924,147.452549710488,0,0,0,74,0,0
"BAU_n_l_HD-HR_3","BAU","north","light","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.37,0,0,74,2.37,2.37,262.9,0,0,74,262.9,262.9,1016.95,0,0,74,1016.95,1016.95,174,0,0,74,174,174,95,0,0,74,95,95,269,0,0,74,269,269,0,0,0,74,0,0
"BAU_n_l_HD-HR_4","BAU","north","light","HD-HR",4,"winterwheat",142.06,72,171.09,182,567.15,5.64330736274276,0.17989348363668,0.020912192698164,74,5.60231946505436,5.68429526043116,546.554489818723,32.6001282307534,3.78968792957081,74,539.126701476764,553.982278160682,1252.90159645338,32.8311354144988,3.81654196921407,74,1245.42117419372,1260.38201871304,90.600550564504,0.115101761532684,0.0133803079934287,74,90.5743251608369,90.6267759681711,48.600550564504,0.115101761532686,0.0133803079934289,74,48.5743251608369,48.6267759681711,139.201101129008,0.230203523065409,0.0267606159868621,74,139.148650321674,139.253551936342,0,0,0,74,0,0
"BAU_n_l_HD-HR_5","BAU","north","light","HD-HR",5,"winterwheat",142.06,72,171.09,182,567.15,5.22739235085457,0.0865031651746144,0.0100557886954155,74,5.20768300501156,5.24710169669758,462.077572623356,15.6938306065062,1.82437075085182,74,458.501805951687,465.653339295026,1176.99867484763,15.787002344212,1.83520174535778,74,1173.40167942673,1180.59567026853,95.8855511121366,0.0467140834169238,0.00543040189329919,74,95.8749075244258,95.8961946998475,51.8855511121366,0.0467140834169244,0.00543040189329927,74,51.8749075244258,51.8961946998475,147.771102224273,0.0934281668337719,0.0108608037865896,74,147.749815048852,147.792389399695,0,0,0,74,0,0
"BAU_n_l_HD-HR_6","BAU","north","light","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.37,0,0,74,2.37,2.37,262.9,0,0,74,262.9,262.9,1016.95,0,0,74,1016.95,1016.95,174,0,0,74,174,174,95,0,0,74,95,95,269,0,0,74,269,269,0,0,0,74,0,0
"BAU_c_h_HD-HR_1","BAU","central","heavy","HD-HR",1,"winterwheat",191.76,72,171.09,182,616.85,8.366,0,0,74,8.366,8.366,953.746,0,0,74,953.746,953.746,1749.796,0,0,74,1749.796,1749.796,116.6,0,0,74,116.6,116.6,62.6,0,0,74,62.6,62.6,179.2,0,0,74,179.2,179.2,0,0,0,74,0,0
"BAU_c_h_HD-HR_2","BAU","central","heavy","HD-HR",2,"winterwheat",191.76,72,171.09,182,616.85,7.18272987102546,0.200484928960602,0.0233058995953923,74,7.13705030781849,7.22840943423243,743.311313253703,36.2986794718522,4.21963577812156,74,735.040827128585,751.581799378821,1533.84578417488,36.5889733573413,4.25338175685144,74,1525.50915593145,1542.18241241831,113.309674907295,0.199641850322929,0.0232078936944875,74,113.264187435654,113.355162378937,60.3782476393439,0.0901127405842525,0.0104753933136537,74,60.3577158684491,60.3987794102387,173.687922546639,0.289299694563053,0.033630406382263,74,173.62200695013,173.753838143148,0,0,0,74,0,0
"BAU_c_h_HD-HR_3","BAU","central","heavy","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,3.35,0,0,74,3.35,3.35,546.2,0,0,74,546.2,546.2,1345.25,0,0,74,1345.25,1345.25,203,0,0,74,203,203,111,0,0,74,111,111,314,0,0,74,314,314,0,0,0,74,0,0
"BAU_c_h_HD-HR_4","BAU","central","heavy","HD-HR",4,"winterwheat",191.76,72,171.09,182,616.85,7.55754262035671,0.251828468733258,0.029274464858713,74,7.50016466923363,7.61492057147979,807.274776407576,45.6376314176324,5.3052668901605,74,796.876453302862,817.673099512291,1602.25320481052,45.9589780942181,5.34262268253176,74,1591.78166435276,1612.72474526828,115.975831657831,0.252109739653811,0.0293071619390746,74,115.918389620431,116.033273695232,62.1525967451107,0.070535515586641,0.00819958713452488,74,62.136525554327,62.1686679358943,178.128428402942,0.321354271158523,0.0373566752224193,74,178.055209319506,178.201647486378,0,0,0,74,0,0
"BAU_c_h_HD-HR_5","BAU","central","heavy","HD-HR",5,"winterwheat",191.76,72,171.09,182,616.85,7.07932409974715,0.148642967195432,0.017279393952344,74,7.04545648760055,7.11319171189374,723.995418379351,26.8946988563942,3.12644523678192,74,717.867585715258,730.123251043443,1514.97753668501,27.1273691470234,3.15349260867341,74,1508.79669117201,1521.15838219801,113.655843607893,0.131248716143685,0.0152573533398611,74,113.625939195347,113.685748020439,60.4762746977683,0.102344564192631,0.0118973139256586,74,60.452955962474,60.4995934330626,174.132118305662,0.232678763728444,0.0270483568692626,74,174.079103526198,174.185133085125,0,0,0,74,0,0
"BAU_c_h_HD-HR_6","BAU","central","heavy","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,3.35,0,0,74,3.35,3.35,546.2,0,0,74,546.2,546.2,1345.25,0,0,74,1345.25,1345.25,203,0,0,74,203,203,111,0,0,74,111,111,314,0,0,74,314,314,0,0,0,74,0,0
"BAU_c_m_HD-HR_1","BAU","central","medium","HD-HR",1,"winterwheat",191.76,72,171.09,182,616.85,7.416,0,0,74,7.416,7.416,799.572,0,0,74,799.572,799.572,1576.42,0,0,74,1576.42,1576.42,104.2,0,0,74,104.2,104.2,55.8,0,0,74,55.8,55.8,160,0,0,74,160,160,0,0,0,74,0,0
"BAU_c_m_HD-HR_2","BAU","central","medium","HD-HR",2,"winterwheat",191.76,72,171.09,182,616.85,6.51112826577448,0.171079506674569,0.0198875886883761,74,6.47214859194526,6.55010793960369,618.779307661449,30.8485814425016,3.58607475128721,74,611.750601148926,625.808014173972,1411.27999448242,31.2212786778641,3.62939992486446,74,1404.16637062968,1418.39361833515,113.921893518463,0.281623675785519,0.0327380873244215,74,113.857726867308,113.986060169619,61.73334533107,0.0921651429730395,0.0107139802451023,74,61.7123459297896,61.7543447323504,175.655238849534,0.37368083544309,0.0434395147640769,74,175.570097400596,175.740380298471,0,0,0,74,0,0
"BAU_c_m_HD-HR_3","BAU","central","medium","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.86,0,0,74,2.86,2.86,404.05,0,0,74,404.05,404.05,1181.1,0,0,74,1181.1,1181.1,189,0,0,74,189,189,103,0,0,74,103,103,292,0,0,74,292,292,0,0,0,74,0,0
"BAU_c_m_HD-HR_4","BAU","central","medium","HD-HR",4,"winterwheat",191.76,72,171.09,182,616.85,6.96512802467965,0.212915381692819,0.0247509103740292,74,6.91661624034655,7.01363980901274,718.148345216795,38.4350993783381,4.46798954761584,74,709.391085703468,726.905604730122,1494.13593279909,38.8576585180662,4.51711104983886,74,1485.28239514141,1502.98947045678,103.510290364778,0.313138626297426,0.036401625906559,74,103.438943178001,103.581637551555,55.6309873440793,0.108533029517676,0.0126167084071431,74,55.6062585956013,55.6557160925573,159.141277708857,0.421490570284618,0.0489972835483726,74,159.045243033103,159.237312384612,0,0,0,74,0,0
"BAU_c_m_HD-HR_5","BAU","central","medium","HD-HR",5,"winterwheat",191.76,72,171.09,182,616.85,6.45568377236979,0.0991471832370353,0.0115256259394061,74,6.43309354552855,6.47827399921102,607.94812959886,17.873399137062,2.07774044600927,74,603.875758324681,612.020500873038,1401.16112882834,18.0939941879353,2.10338409979187,74,1397.03849599275,1405.28376166393,114.456188743868,0.179668606799714,0.0208860512968584,74,114.415252083326,114.49712540441,61.9068104856116,0.0410428531282236,0.00477113476346537,74,61.8974590614752,61.916161909748,176.362999229479,0.220601603199312,0.0256444154750209,74,176.312736175148,176.41326228381,0,0,0,74,0,0
"BAU_c_m_HD-HR_6","BAU","central","medium","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.86,0,0,74,2.86,2.86,404.05,0,0,74,404.05,404.05,1181.1,0,0,74,1181.1,1181.1,189,0,0,74,189,189,103,0,0,74,103,103,292,0,0,74,292,292,0,0,0,74,0,0
"BAU_c_l_HD-HR_1","BAU","central","light","HD-HR",1,"winterwheat",142.06,72,171.09,182,567.15,6.054,0,0,74,6.054,6.054,621.106,0,0,74,621.106,621.106,1327.854,0,0,74,1327.854,1327.854,90.8,0,0,74,90.8,90.8,48.8,0,0,74,48.8,48.8,139.6,0,0,74,139.6,139.6,0,0,0,74,0,0
"BAU_c_l_HD-HR_2","BAU","central","light","HD-HR",2,"winterwheat",142.06,72,171.09,182,567.15,5.27285314066293,0.141287435496732,0.0164243307606648,74,5.24066145237203,5.30504482895383,470.737287846669,25.5944199690182,2.97529088641602,74,464.905717709293,476.568857984044,1185.29643673487,25.784719102531,2.99741271134188,74,1179.42150782064,1191.1713656491,95.7045744441029,0.095241834216052,0.0110716383372463,74,95.6828740329619,95.7262748552439,51.7045744441029,0.0952418342160516,0.0110716383372463,74,51.6828740329619,51.7262748552439,147.409148888206,0.190483668432107,0.022143276674493,74,147.365748065924,147.452549710488,0,0,0,74,0,0
"BAU_c_l_HD-HR_3","BAU","central","light","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.37,0,0,74,2.37,2.37,262.9,0,0,74,262.9,262.9,1016.95,0,0,74,1016.95,1016.95,174,0,0,74,174,174,95,0,0,74,95,95,269,0,0,74,269,269,0,0,0,74,0,0
"BAU_c_l_HD-HR_4","BAU","central","light","HD-HR",4,"winterwheat",142.06,72,171.09,182,567.15,5.64330736274276,0.17989348363668,0.020912192698164,74,5.60231946505436,5.68429526043116,546.554489818723,32.6001282307534,3.78968792957081,74,539.126701476764,553.982278160682,1252.90159645338,32.8311354144988,3.81654196921407,74,1245.42117419372,1260.38201871304,90.600550564504,0.115101761532684,0.0133803079934287,74,90.5743251608369,90.6267759681711,48.600550564504,0.115101761532686,0.0133803079934289,74,48.5743251608369,48.6267759681711,139.201101129008,0.230203523065409,0.0267606159868621,74,139.148650321674,139.253551936342,0,0,0,74,0,0
"BAU_c_l_HD-HR_5","BAU","central","light","HD-HR",5,"winterwheat",142.06,72,171.09,182,567.15,5.22739235085457,0.0865031651746144,0.0100557886954155,74,5.20768300501156,5.24710169669758,462.077572623356,15.6938306065062,1.82437075085182,74,458.501805951687,465.653339295026,1176.99867484763,15.787002344212,1.83520174535778,74,1173.40167942673,1180.59567026853,95.8855511121366,0.0467140834169238,0.00543040189329919,74,95.8749075244258,95.8961946998475,51.8855511121366,0.0467140834169244,0.00543040189329927,74,51.8749075244258,51.8961946998475,147.771102224273,0.0934281668337719,0.0108608037865896,74,147.749815048852,147.792389399695,0,0,0,74,0,0
"BAU_c_l_HD-HR_6","BAU","central","light","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.37,0,0,74,2.37,2.37,262.9,0,0,74,262.9,262.9,1016.95,0,0,74,1016.95,1016.95,174,0,0,74,174,174,95,0,0,74,95,95,269,0,0,74,269,269,0,0,0,74,0,0
"BAU_e_h_HD-HR_1","BAU","east","heavy","HD-HR",1,"winterwheat",191.76,72,171.09,182,616.85,8.366,0,0,74,8.366,8.366,953.746,0,0,74,953.746,953.746,1749.796,0,0,74,1749.796,1749.796,116.6,0,0,74,116.6,116.6,62.6,0,0,74,62.6,62.6,179.2,0,0,74,179.2,179.2,0,0,0,74,0,0
"BAU_e_h_HD-HR_2","BAU","east","heavy","HD-HR",2,"winterwheat",191.76,72,171.09,182,616.85,7.60646912880143,0.114489533504556,0.0133091379307861,74,7.58038321845708,7.63255503914577,820.02594784072,20.7249052901852,2.40922130317332,74,815.3038740865,824.74802159494,1611.17924481322,20.8946440166813,2.42895302933188,74,1606.41849687573,1615.93999275071,113.706483542254,0.0953937773012377,0.0110893013621226,74,113.684748511584,113.728218572924,60.5982810125342,0.0744197489037394,0.00865112008596764,74,60.5813248171657,60.6152372079027,174.304764554788,0.169267755078589,0.0196769768433531,74,174.266197680175,174.343331429401,0,0,0,74,0,0
"BAU_e_h_HD-HR_3","BAU","east","heavy","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,3.35,0,0,74,3.35,3.35,546.2,0,0,74,546.2,546.2,1345.25,0,0,74,1345.25,1345.25,203,0,0,74,203,203,111,0,0,74,111,111,314,0,0,74,314,314,0,0,0,74,0,0
"BAU_e_h_HD-HR_4","BAU","east","heavy","HD-HR",4,"winterwheat",191.76,72,171.09,182,616.85,8.37795344297045,0.191696038666528,0.0222842118515278,74,8.33427638774146,8.42163049819945,955.92890392859,34.7268262894703,4.03691155721771,74,948.016557276443,963.841250580736,1751.9781514628,34.9842347869462,4.06683468724188,74,1744.00715547581,1759.94914744979,116.685914448613,0.133135919203894,0.0154767362394406,74,116.655580045584,116.716248851642,62.5133330855982,0.125556870566352,0.0145956897314018,74,62.4847255337247,62.5419406374718,179.199247534211,0.257420671388432,0.0299245452127539,74,179.140595425594,179.257899642828,0,0,0,74,0,0
"BAU_e_h_HD-HR_5","BAU","east","heavy","HD-HR",5,"winterwheat",191.76,72,171.09,182,616.85,7.50856763099754,0.0400475241469888,0.00465543011962354,74,7.49944298796308,7.517692274032,801.641968712191,7.2428228857814,0.841961058311783,74,799.9917250379,803.292212386483,1593.31392364876,7.30857182391627,0.849604217119875,74,1591.64869938321,1594.97914791432,113.951028759605,0.0211769477632387,0.00246177017327771,74,113.946203690066,113.955853829145,60.8709261769641,0.0446625257450464,0.00519191315819668,74,60.860750027174,60.8811023267541,174.821954936569,0.0657497477698457,0.00764325292624626,74,174.806974160834,174.836935712305,0,0,0,74,0,0
"BAU_e_h_HD-HR_6","BAU","east","heavy","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,3.35,0,0,74,3.35,3.35,546.2,0,0,74,546.2,546.2,1345.25,0,0,74,1345.25,1345.25,203,0,0,74,203,203,111,0,0,74,111,111,314,0,0,74,314,314,0,0,0,74,0,0
"BAU_e_m_HD-HR_1","BAU","east","medium","HD-HR",1,"winterwheat",191.76,72,171.09,182,616.85,7.416,0,0,74,7.416,7.416,799.572,0,0,74,799.572,799.572,1576.42,0,0,74,1576.42,1576.42,104.2,0,0,74,104.2,104.2,55.8,0,0,74,55.8,55.8,160,0,0,74,160,160,0,0,0,74,0,0
"BAU_e_m_HD-HR_2","BAU","east","medium","HD-HR",2,"winterwheat",191.76,72,171.09,182,616.85,6.51112826577448,0.171079506674569,0.0198875886883761,74,6.47214859194526,6.55010793960369,618.779307661449,30.8485814425016,3.58607475128721,74,611.750601148926,625.808014173972,1411.27999448242,31.2212786778641,3.62939992486446,74,1404.16637062968,1418.39361833515,113.921893518463,0.281623675785519,0.0327380873244215,74,113.857726867308,113.986060169619,61.73334533107,0.0921651429730395,0.0107139802451023,74,61.7123459297896,61.7543447323504,175.655238849534,0.37368083544309,0.0434395147640769,74,175.570097400596,175.740380298471,0,0,0,74,0,0
"BAU_e_m_HD-HR_3","BAU","east","medium","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.86,0,0,74,2.86,2.86,404.05,0,0,74,404.05,404.05,1181.1,0,0,74,1181.1,1181.1,189,0,0,74,189,189,103,0,0,74,103,103,292,0,0,74,292,292,0,0,0,74,0,0
"BAU_e_m_HD-HR_4","BAU","east","medium","HD-HR",4,"winterwheat",191.76,72,171.09,182,616.85,6.96512802467965,0.212915381692819,0.0247509103740292,74,6.91661624034655,7.01363980901274,718.148345216795,38.4350993783381,4.46798954761584,74,709.391085703468,726.905604730122,1494.13593279909,38.8576585180662,4.51711104983886,74,1485.28239514141,1502.98947045678,103.510290364778,0.313138626297426,0.036401625906559,74,103.438943178001,103.581637551555,55.6309873440793,0.108533029517676,0.0126167084071431,74,55.6062585956013,55.6557160925573,159.141277708857,0.421490570284618,0.0489972835483726,74,159.045243033103,159.237312384612,0,0,0,74,0,0
"BAU_e_m_HD-HR_5","BAU","east","medium","HD-HR",5,"winterwheat",191.76,72,171.09,182,616.85,6.45568377236979,0.0991471832370353,0.0115256259394061,74,6.43309354552855,6.47827399921102,607.94812959886,17.873399137062,2.07774044600927,74,603.875758324681,612.020500873038,1401.16112882834,18.0939941879353,2.10338409979187,74,1397.03849599275,1405.28376166393,114.456188743868,0.179668606799714,0.0208860512968584,74,114.415252083326,114.49712540441,61.9068104856116,0.0410428531282236,0.00477113476346537,74,61.8974590614752,61.916161909748,176.362999229479,0.220601603199312,0.0256444154750209,74,176.312736175148,176.41326228381,0,0,0,74,0,0
"BAU_e_m_HD-HR_6","BAU","east","medium","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.86,0,0,74,2.86,2.86,404.05,0,0,74,404.05,404.05,1181.1,0,0,74,1181.1,1181.1,189,0,0,74,189,189,103,0,0,74,103,103,292,0,0,74,292,292,0,0,0,74,0,0
"BAU_e_l_HD-HR_1","BAU","east","light","HD-HR",1,"winterwheat",142.06,72,171.09,182,567.15,6.054,0,0,74,6.054,6.054,621.106,0,0,74,621.106,621.106,1327.854,0,0,74,1327.854,1327.854,90.8,0,0,74,90.8,90.8,48.8,0,0,74,48.8,48.8,139.6,0,0,74,139.6,139.6,0,0,0,74,0,0
"BAU_e_l_HD-HR_2","BAU","east","light","HD-HR",2,"winterwheat",142.06,72,171.09,182,567.15,5.27285314066293,0.141287435496732,0.0164243307606648,74,5.24066145237203,5.30504482895383,470.737287846669,25.5944199690182,2.97529088641602,74,464.905717709293,476.568857984044,1185.29643673487,25.784719102531,2.99741271134188,74,1179.42150782064,1191.1713656491,95.7045744441029,0.095241834216052,0.0110716383372463,74,95.6828740329619,95.7262748552439,51.7045744441029,0.0952418342160516,0.0110716383372463,74,51.6828740329619,51.7262748552439,147.409148888206,0.190483668432107,0.022143276674493,74,147.365748065924,147.452549710488,0,0,0,74,0,0
"BAU_e_l_HD-HR_3","BAU","east","light","HD-HR",3,"wosr",202.3,23.49,67.26,192,485.05,2.37,0,0,74,2.37,2.37,262.9,0,0,74,262.9,262.9,1016.95,0,0,74,1016.95,1016.95,174,0,0,74,174,174,95,0,0,74,95,95,269,0,0,74,269,269,0,0,0,74,0,0
"BAU_e_l_HD-HR_4","BAU","east","light","HD-HR",4,"winterwheat",142.06,72,171.09,182,567.15,5.64330736274276,0.17989348363668,0.020912192698164,74,5.60231946505436,5.68429526043116,546.554489818723,32.6001282307534,3.78968792957081,74,539.126701476764,553.982278160682,1252.90159645338,32.8311354144988,3.81654196921407,74,1245.42117419372,1260.38201871304,90.600550564504,0.115101761532684,0.0133803079934287,74,90.5743251608369,90.6267759681711,48.600550564504,0.115101761532686,0.0133803079934289,74,48.5743251608369,48.6267759681711,139.201101129008,0.230203523065409,0.0267606159868621,74,139.148650321674,139.253551936342,0,0,0,74,0,0
"BAU_e_l_HD-HR_5","BAU","east","light","HD-HR",5,"winterwheat",142.06,72,171.09,182,567.15,5.22739235085457,0.0865031651746144,0.0100557886954155,74,5.20768300501156,5.24710169669758,462.077572623356,15.6938306065062,1.82437075085182,74,458.501805951687,465.653339295026,1176.99867484763,15.787002344212,1.83520174535778,74,1173.40167942673,1180.59567026853,95.8855511121366,0.0467140834169238,0.00543040189329919,74,95.8749075244258,95.8961946998475,51.8855511121366,0.0467140834169244,0.00543040189329927,74,51.8749075244258,51.8961946998475,147.771102224273,0.0934281668337719,0.0108608037865896,74,147.749815048852,147.792389399695,0,0,0,74,0,0
"BAU_e_l_HD-HR_6","BAU","east","light","HD-HR",6,"wosr",202.3,23.49,67.26,192,485.05,2.37,0,0,74,2.37,2.37,262.9,0,0,74,262.9,262.9,1016.95,0,0,74,1016.95,1016.95,174,0,0,74,174,174,95,0,0,74,95,95,269,0,0,74,269,269,0,0,0,74,0,0
"CWW_n_h_LD-LR_1","CWW","north","heavy","LD-LR",1,"winterwheat",243.3,72,458.22,182,955.52,8.366,0,0,74,8.366,8.366,571.476,0,0,74,571.476,571.476,1749.796,0,0,74,1749.796,1749.796,147.2,0,0,74,147.2,147.2,75.6,0,0,74,75.6,75.6,222.8,0,0,74,222.8,222.8,-384.7,0,0,74,-384.7,-384.7
"CWW_n_h_LD-LR_2","CWW","north","heavy","LD-LR",2,"winterwheat",243.3,72,458.22,182,955.52,7.76758619846846,0.119967870317272,0.0139459816495076,74,7.74025207443543,7.7949203225015,483.803108329772,21.6228370827402,2.51360375381084,74,478.876444972303,488.729771687242,1640.58355678106,21.8944758845776,2.54518112311564,74,1635.59500177975,1645.57211178237,133.545225371946,0.179887833578941,0.020911535892293,74,133.504238761597,133.586211982295,67.7152230793403,0.0921912217985992,0.0107170118469949,74,67.6942177361202,67.7362284225604,201.260448451286,0.271843623309033,0.0316011793172393,74,201.198510139825,201.322386762748,-337.512759544428,20.0709704745731,2.33320292496603,74,-342.085837277362,-332.939681811495
"CWW_n_h_LD-LR_3","CWW","north","heavy","LD-LR",3,"winterwheat",243.3,72,458.22,182,955.52,7.68409215801501,0.199006536309624,0.0231340399405799,74,7.63874943973148,7.72943487629855,468.556746721805,35.8588060861909,4.16850153569219,74,460.386483711848,476.727009731761,1625.34758746331,36.3193240217331,4.22203565829815,74,1617.07239757305,1633.62277735357,133.550086792727,0.30249300786099,0.0351640979003557,74,133.481165160843,133.619008424612,67.7207539487781,0.158958389759263,0.0184785374680341,74,67.6845360153408,67.7569718822155,201.270840741506,0.460959158601535,0.0535854137447661,74,201.165813330566,201.375868152445,-77.6432532781953,35.8588060861909,4.16850153569218,74,-85.8135162881519,-69.4729902682386
"CWW_n_h_LD-LR_4","CWW","north","heavy","LD-LR",4,"winterwheat",243.3,72,458.22,182,955.52,7.31931596569028,0.242764201071996,0.0282207651461493,74,7.26400326600382,7.37462866537673,402.027099012975,43.7232587117201,5.08272558342258,74,392.064956869467,411.989241156484,1558.77566631969,44.3043245168793,5.15027311122712,74,1548.68113102169,1568.8702016177,133.519898144906,0.385297901846327,0.0447899713025833,74,133.432109801153,133.607686488659,67.7086691618101,0.197418029948657,0.0229493798269879,74,67.6636883773492,67.753649946271,201.228567306716,0.581833148064401,0.0676367296053696,74,201.095999316689,201.361135296742,-557.983313920602,37.0179759796413,4.30325229870872,74,-566.417688426071,-549.548939415133
"CWW_n_h_LD-LR_5","CWW","north","heavy","LD-LR",5,"winterwheat",243.3,72,458.22,182,955.52,7.30715773568298,0.26877998601431,0.0312450387157603,74,7.24591745980009,7.36839801156587,399.834004307966,48.4141695151369,5.62803288787766,74,388.803059847726,410.864948768206,1556.55677871361,49.0522183856133,5.7022045624737,74,1545.38045777116,1567.73309965606,133.501102550464,0.425793851366874,0.0494975298130359,74,133.40408739203,133.598117708897,67.7016718551794,0.214363776836166,0.0249192828894114,74,67.6528300607161,67.7505136496426,201.202774405643,0.639018053694246,0.0742843398566272,74,201.057177099524,201.348371711762,-403.54169204399,40.044852181873,4.65511950998801,74,-412.665726283566,-394.417657804413
