"Field_no","field_name","crop1","crop2","crop3","crop4","crop5","crop6","yield.1","output.1","fertcost.1","seedcost.1","herbcost.1","sundry.1","varcost.1","gmargin.1","fuelcost.1","labcost.1","opcost.1","grossprof.1","rotgrossprof.1","yield.2","output.2","fertcost.2","seedcost.2","herbcost.2","sundry.2","varcost.2","gmargin.2","fuelcost.2","labcost.2","opcost.2","grossprof.2","rotgrossprof.2","yield.3","output.3","fertcost.3","seedcost.3","herbcost.3","sundry.3","varcost.3","gmargin.3","fuelcost.3","labcost.3","opcost.3","grossprof.3","rotgrossprof.3","yield.4","output.4","fertcost.4","seedcost.4","herbcost.4","sundry.4","varcost.4","gmargin.4","fuelcost.4","labcost.4","opcost.4","grossprof.4","rotgrossprof.4","yield.5","output.5","fertcost.5","seedcost.5","herbcost.5","sundry.5","varcost.5","gmargin.5","fuelcost.5","labcost.5","opcost.5","grossprof.5","rotgrossprof.5","yield.6","output.6","fertcost.6","seedcost.6","herbcost.6","sundry.6","varcost.6","gmargin.6","fuelcost.6","labcost.6","opcost.6","grossprof.6","rotgrossprof.6","totalrotgrossprof"
42,"E_heavy_MD-LR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",8.29,1735.93,243.3,72,458.22,182,955.52,780.41,147,75,222,558.41,93.07,7.461,1584.63,243.3,72,458.22,182,955.52,629.11,133,67,200,429.11,71.52,7.3781,1569.5,243.3,72,458.22,182,955.52,613.98,133,67,200,413.98,69,7.0465,1508.99,243.3,72,458.22,182,955.52,553.47,133,67,200,353.47,58.91,7.0465,1508.99,243.3,72,458.22,182,955.52,553.47,133,67,200,353.47,58.91,6.8807,1478.73,243.3,72,458.22,182,955.52,523.21,133,67,200,323.21,53.87,405.28
43,"E_medium_HD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",7.35,1564.38,243.3,72,463.08,182,960.38,604,130,67,197,407,67.83,6.615,1430.24,243.3,72,463.08,182,960.38,469.86,120,61,181,288.86,48.14,6.5415,1416.82,243.3,72,463.08,182,960.38,456.44,120,61,181,275.44,45.91,6.2475,1363.17,243.3,72,463.08,182,960.38,402.79,120,61,181,221.79,36.96,6.2475,1363.17,243.3,72,463.08,182,960.38,402.79,120,61,181,221.79,36.96,6.1005,1336.34,243.3,72,463.08,182,960.38,375.96,120,61,181,194.96,32.49,268.29
44,"E_medium_VD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",7.35,1564.38,243.3,72,463.08,182,960.38,604,130,67,197,407,67.83,6.615,1430.24,243.3,72,463.08,182,960.38,469.86,120,61,181,288.86,48.14,6.5415,1416.82,243.3,72,463.08,182,960.38,456.44,120,61,181,275.44,45.91,6.2475,1363.17,243.3,72,463.08,182,960.38,402.79,120,61,181,221.79,36.96,6.2475,1363.17,243.3,72,463.08,182,960.38,402.79,120,61,181,221.79,36.96,6.1005,1336.34,243.3,72,463.08,182,960.38,375.96,120,61,181,194.96,32.49,268.29
45,"E_medium_LD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",7.35,1564.38,243.3,72,458.22,182,955.52,608.86,130,67,197,411.86,68.64,6.615,1430.24,243.3,72,458.22,182,955.52,474.72,120,61,181,293.72,48.95,6.5415,1416.82,243.3,72,458.22,182,955.52,461.3,120,61,181,280.3,46.72,6.2475,1363.17,243.3,72,458.22,182,955.52,407.65,120,61,181,226.65,37.77,6.2475,1363.17,243.3,72,458.22,182,955.52,407.65,120,61,181,226.65,37.77,6.1005,1336.34,243.3,72,458.22,182,955.52,380.82,120,61,181,199.82,33.3,273.15
46,"E_medium_MD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",7.35,1564.38,243.3,72,458.22,182,955.52,608.86,130,67,197,411.86,68.64,6.615,1430.24,243.3,72,458.22,182,955.52,474.72,120,61,181,293.72,48.95,6.5415,1416.82,243.3,72,458.22,182,955.52,461.3,120,61,181,280.3,46.72,6.2475,1363.17,243.3,72,458.22,182,955.52,407.65,120,61,181,226.65,37.77,6.2475,1363.17,243.3,72,458.22,182,955.52,407.65,120,61,181,226.65,37.77,6.1005,1336.34,243.3,72,458.22,182,955.52,380.82,120,61,181,199.82,33.3,273.15
47,"E_medium_LD-LR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",7.35,1564.38,243.3,72,458.22,182,955.52,608.86,130,67,197,411.86,68.64,6.615,1430.24,243.3,72,458.22,182,955.52,474.72,120,61,181,293.72,48.95,6.5415,1416.82,243.3,72,458.22,182,955.52,461.3,120,61,181,280.3,46.72,6.2475,1363.17,243.3,72,458.22,182,955.52,407.65,120,61,181,226.65,37.77,6.2475,1363.17,243.3,72,458.22,182,955.52,407.65,120,61,181,226.65,37.77,6.1005,1336.34,243.3,72,458.22,182,955.52,380.82,120,61,181,199.82,33.3,273.15
48,"E_medium_MD-LR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",7.35,1564.38,243.3,72,458.22,182,955.52,608.86,130,67,197,411.86,68.64,6.615,1430.24,243.3,72,458.22,182,955.52,474.72,120,61,181,293.72,48.95,6.5415,1416.82,243.3,72,458.22,182,955.52,461.3,120,61,181,280.3,46.72,6.2475,1363.17,243.3,72,458.22,182,955.52,407.65,120,61,181,226.65,37.77,6.2475,1363.17,243.3,72,458.22,182,955.52,407.65,120,61,181,226.65,37.77,6.1005,1336.34,243.3,72,458.22,182,955.52,380.82,120,61,181,199.82,33.3,273.15
49,"E_light_HD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",6,1318,188.7,72,463.08,182,905.78,412.22,111,57,168,244.22,40.7,5.4,1208.5,188.7,72,463.08,182,905.78,302.72,105,54,159,143.72,23.95,5.34,1197.55,188.7,72,463.08,182,905.78,291.77,105,54,159,132.77,22.13,5.1,1153.75,188.7,72,463.08,182,905.78,247.97,105,54,159,88.97,14.83,5.1,1153.75,188.7,72,463.08,182,905.78,247.97,105,54,159,88.97,14.83,4.98,1131.85,188.7,72,463.08,182,905.78,226.07,105,54,159,67.07,11.18,127.62
50,"E_light_VD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",6,1318,188.7,72,463.08,182,905.78,412.22,111,57,168,244.22,40.7,5.4,1208.5,188.7,72,463.08,182,905.78,302.72,105,54,159,143.72,23.95,5.34,1197.55,188.7,72,463.08,182,905.78,291.77,105,54,159,132.77,22.13,5.1,1153.75,188.7,72,463.08,182,905.78,247.97,105,54,159,88.97,14.83,5.1,1153.75,188.7,72,463.08,182,905.78,247.97,105,54,159,88.97,14.83,4.98,1131.85,188.7,72,463.08,182,905.78,226.07,105,54,159,67.07,11.18,127.62
51,"E_light_LD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",6,1318,188.7,72,458.22,182,900.92,417.08,111,57,168,249.08,41.51,5.4,1208.5,188.7,72,458.22,182,900.92,307.58,105,54,159,148.58,24.76,5.34,1197.55,188.7,72,458.22,182,900.92,296.63,105,54,159,137.63,22.94,5.1,1153.75,188.7,72,458.22,182,900.92,252.83,105,54,159,93.83,15.64,5.1,1153.75,188.7,72,458.22,182,900.92,252.83,105,54,159,93.83,15.64,4.98,1131.85,188.7,72,458.22,182,900.92,230.93,105,54,159,71.93,11.99,132.48
52,"E_light_MD-HR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",6,1318,188.7,72,458.22,182,900.92,417.08,111,57,168,249.08,41.51,5.4,1208.5,188.7,72,458.22,182,900.92,307.58,105,54,159,148.58,24.76,5.34,1197.55,188.7,72,458.22,182,900.92,296.63,105,54,159,137.63,22.94,5.1,1153.75,188.7,72,458.22,182,900.92,252.83,105,54,159,93.83,15.64,5.1,1153.75,188.7,72,458.22,182,900.92,252.83,105,54,159,93.83,15.64,4.98,1131.85,188.7,72,458.22,182,900.92,230.93,105,54,159,71.93,11.99,132.48
53,"E_light_LD-LR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",6,1318,188.7,72,458.22,182,900.92,417.08,111,57,168,249.08,41.51,5.4,1208.5,188.7,72,458.22,182,900.92,307.58,105,54,159,148.58,24.76,5.34,1197.55,188.7,72,458.22,182,900.92,296.63,105,54,159,137.63,22.94,5.1,1153.75,188.7,72,458.22,182,900.92,252.83,105,54,159,93.83,15.64,5.1,1153.75,188.7,72,458.22,182,900.92,252.83,105,54,159,93.83,15.64,4.98,1131.85,188.7,72,458.22,182,900.92,230.93,105,54,159,71.93,11.99,132.48
54,"E_light_MD-LR","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat","winterwheat",6,1318,188.7,72,458.22,182,900.92,417.08,111,57,168,249.08,41.51,5.4,1208.5,188.7,72,458.22,182,900.92,307.58,105,54,159,148.58,24.76,5.34,1197.55,188.7,72,458.22,182,900.92,296.63,105,54,159,137.63,22.94,5.1,1153.75,188.7,72,458.22,182,900.92,252.83,105,54,159,93.83,15.64,5.1,1153.75,188.7,72,458.22,182,900.92,252.83,105,54,159,93.83,15.64,4.98,1131.85,188.7,72,458.22,182,900.92,230.93,105,54,159,71.93,11.99,132.48
